"","X","X600435.SS.Open","X600435.SS.High","X600435.SS.Low","X600435.SS.Close","X600435.SS.Volume","X600435.SS.Adjusted","X600435.SS.Close.1","X600436.SS.Open","X600436.SS.High","X600436.SS.Low","X600436.SS.Close","X600436.SS.Volume","X600436.SS.Adjusted","X600436.SS.Close.1","X600438.SS.Open","X600438.SS.High","X600438.SS.Low","X600438.SS.Close","X600438.SS.Volume","X600438.SS.Adjusted","X600438.SS.Close.1","X600439.SS.Open","X600439.SS.High","X600439.SS.Low","X600439.SS.Close","X600439.SS.Volume","X600439.SS.Adjusted","X600439.SS.Close.1","X600444.SS.Open","X600444.SS.High","X600444.SS.Low","X600444.SS.Close","X600444.SS.Volume","X600444.SS.Adjusted","X600444.SS.Close.1","X600446.SS.Open","X600446.SS.High","X600446.SS.Low","X600446.SS.Close","X600446.SS.Volume","X600446.SS.Adjusted","X600446.SS.Close.1","X600448.SS.Open","X600448.SS.High","X600448.SS.Low","X600448.SS.Close","X600448.SS.Volume","X600448.SS.Adjusted","X600448.SS.Close.1","X600449.SS.Open","X600449.SS.High","X600449.SS.Low","X600449.SS.Close","X600449.SS.Volume","X600449.SS.Adjusted","X600449.SS.Close.1","X600452.SS.Open","X600452.SS.High","X600452.SS.Low","X600452.SS.Close","X600452.SS.Volume","X600452.SS.Adjusted","X600452.SS.Close.1","X600456.SS.Open","X600456.SS.High","X600456.SS.Low","X600456.SS.Close","X600456.SS.Volume","X600456.SS.Adjusted","X600456.SS.Close.1","X600458.SS.Open","X600458.SS.High","X600458.SS.Low","X600458.SS.Close","X600458.SS.Volume","X600458.SS.Adjusted","X600458.SS.Close.1","X600459.SS.Open","X600459.SS.High","X600459.SS.Low","X600459.SS.Close","X600459.SS.Volume","X600459.SS.Adjusted","X600459.SS.Close.1","X600460.SS.Open","X600460.SS.High","X600460.SS.Low","X600460.SS.Close","X600460.SS.Volume","X600460.SS.Adjusted","X600460.SS.Close.1","X600461.SS.Open","X600461.SS.High","X600461.SS.Low","X600461.SS.Close","X600461.SS.Volume","X600461.SS.Adjusted","X600461.SS.Close.1","X600462.SS.Open","X600462.SS.High","X600462.SS.Low","X600462.SS.Close","X600462.SS.Volume","X600462.SS.Adjusted","X600462.SS.Close.1","X600463.SS.Open","X600463.SS.High","X600463.SS.Low","X600463.SS.Close","X600463.SS.Volume","X600463.SS.Adjusted","X600463.SS.Close.1","X600466.SS.Open","X600466.SS.High","X600466.SS.Low","X600466.SS.Close","X600466.SS.Volume","X600466.SS.Adjusted","X600466.SS.Close.1","X600468.SS.Open","X600468.SS.High","X600468.SS.Low","X600468.SS.Close","X600468.SS.Volume","X600468.SS.Adjusted","X600467.SS.Open","X600467.SS.High","X600467.SS.Low","X600467.SS.Close","X600467.SS.Volume","X600467.SS.Adjusted","X600467.SS.Close.1","X600468.SS.Close.1","X600469.SS.Open","X600469.SS.High","X600469.SS.Low","X600469.SS.Close","X600469.SS.Volume","X600469.SS.Adjusted","X600469.SS.Close.1","X600470.SS.Open","X600470.SS.High","X600470.SS.Low","X600470.SS.Close","X600470.SS.Volume","X600470.SS.Adjusted","X600470.SS.Close.1","X600475.SS.Open","X600475.SS.High","X600475.SS.Low","X600475.SS.Close","X600475.SS.Volume","X600475.SS.Adjusted","X600475.SS.Close.1","X600476.SS.Open","X600476.SS.High","X600476.SS.Low","X600476.SS.Close","X600476.SS.Volume","X600476.SS.Adjusted","X600476.SS.Close.1","X600477.SS.Open","X600477.SS.High","X600477.SS.Low","X600477.SS.Close","X600477.SS.Volume","X600477.SS.Adjusted","X600477.SS.Close.1"
"47",2018-04-12,11.91,12.75,11.82,12.38,76571496,12.346828,0.199949194605285,84.830002,89.330002,84.260002,89.260002,8770521,88.456573,0.209406722664308,10.63,10.76,10.58,10.69,14025715,10.539596,0.0269255475079773,NA,NA,NA,NA,NA,NA,NA,14.65,14.67,14.32,14.38,1182401,13.996737,0.0593632950171207,17.02,17.280001,16.6,16.700001,13862651,16.700001,0.0807533045053229,4.36,4.38,4.29,4.3,2878607,4.3,-0.042178312763655,11.35,11.38,11.1,11.16,5627371,10.100769,-0.0734996975975607,18.265301,18.316299,17.658199,17.7092,1139544,17.414581,0.0690722420208062,20.35,20.35,19.68,19.780001,4306222,19.465181,0.056457440894634,8.42,8.54,8.28,8.37,5259250,8.24597,0.0150429945683451,13.6228,13.7522,13.4646,13.5006,5963912,13.268422,-0.0454815805091804,15.09,15.42,14.95,14.96,42495562,14.87398,-0.0765299966409289,6.13,6.13,6.08,6.11,1962702,5.945388,-0.0165694372966119,5.15,5.2,5.05,5.07,10160900,5.07,0.219925703849406,NA,NA,NA,NA,NA,NA,NA,7.21428,7.32857,7.17143,7.24286,17599971,6.880701,0.0418610873490047,4.28571,4.29286,4.17857,4.20714,5084304,4.185648,2.77,2.77,2.75,2.75,4429576,2.723205,-0.0510779703734908,0.0877768246956191,4.83,4.84,4.71,4.73,2206388,4.663413,-0.109906345378886,5.44,5.44,5.35,5.4,5256385,5.4,-0.00012181664498645,12.26,12.31,12.08,12.14,1071601,11.768806,-0.0360918906999099,15.18,15.3,14.67,14.73,1735800,14.73,0.079980834777285,5.96154,5.96154,5.85256,5.87179,13081255,5.465814,0.014712274195174
"48",2018-04-12,11.91,12.75,11.82,12.38,76571496,12.346828,0.199949194605285,84.830002,89.330002,84.260002,89.260002,8770521,88.456573,0.209406722664308,10.63,10.76,10.58,10.69,14025715,10.539596,0.0269255475079773,6.36,6.52,6.23,6.36,35121233,6.206528,0.0688188731848857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2018-04-13,12.09,12.58,12.08,12.18,46232250,12.147364,0.183794105752297,88.75,89.589996,86.370003,86.879997,6040983,86.097992,0.182742988106023,10.69,10.79,10.51,10.57,10953946,10.421284,0.0157001031674722,NA,NA,NA,NA,NA,NA,NA,14.46,14.6,14.35,14.54,811000,14.152472,0.0704898596902778,16.870001,17.370001,16.799999,17.219999,21245732,17.219999,0.111890907431215,4.33,4.35,4.28,4.3,2055590,4.3,-0.042178312763655,11.23,11.29,11.07,11.12,4492555,10.064567,-0.0770839269882417,17.7092,17.898001,17.0051,17.051001,2517290,16.767334,0.0319051763148455,19.809999,20.27,19.799999,19.82,4129899,19.504543,0.0584796349278901,8.37,8.54,8.32,8.39,3113963,8.265674,0.0174324808287992,NA,NA,NA,NA,NA,NA,NA,15.13,15.17,14.9,14.99,34101067,14.903807,-0.074524649047346,6.11,6.16,6.07,6.08,2892520,5.916196,-0.0214794209299998,5.06,5.1,4.77,4.87,21465500,4.87,0.180477972093982,NA,NA,NA,NA,NA,NA,NA,7.28571,7.35,7.12143,7.18571,15530999,6.826409,0.0339705579172609,4.22143,4.27143,4.16429,4.19286,2534404,4.171442,2.76,2.77,2.75,2.76,4075040,2.733107,-0.0474416067371272,0.0843825948862948,4.73,4.82,4.7,4.71,1602350,4.643694,-0.114134675188611,5.41,5.43,5.35,5.35,2861145,5.35,-0.00938107590424586,12.15,12.27,12.11,12.11,610354,11.739723,-0.0385630603868952,14.73,15.27,14.69,14.97,1835800,14.97,0.0962741137996883,5.9359,5.94872,5.82692,5.86538,13775838,5.459847,0.0136206139007834
"50",2018-04-13,12.09,12.58,12.08,12.18,46232250,12.147364,0.183794105752297,88.75,89.589996,86.370003,86.879997,6040983,86.097992,0.182742988106023,10.69,10.79,10.51,10.57,10953946,10.421284,0.0157001031674722,6.32,6.4,6.26,6.32,34700048,6.167493,0.062529565008785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2018-04-16,12.3,12.43,11.93,12.28,44460025,12.247095,0.19200428637627,86.010002,88.269997,84.989998,87.860001,4954579,87.069176,0.194022960871215,10.58,10.65,10.33,10.47,13319582,10.322691,0.00623936522991309,6.3,6.3,6.16,6.2,18929596,6.050389,0.0435422232366331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2018-04-16,12.3,12.43,11.93,12.28,44460025,12.247095,0.19200428637627,86.010002,88.269997,84.989998,87.860001,4954579,87.069176,0.194022960871215,10.58,10.65,10.33,10.47,13319582,10.322691,0.00623936522991309,NA,NA,NA,NA,NA,NA,NA,14.63,14.63,14.21,14.31,743011,13.928602,0.0546714277783109,17.24,18.299999,17.07,18.120001,41671844,18.120001,0.164155834972732,4.26,4.32,4.22,4.23,2708839,4.23,-0.0584573825310968,NA,NA,NA,NA,NA,NA,NA,16.846901,17.5,16.5714,16.75,2678218,16.471338,0.014252195120369,19.879999,20.09,19.25,19.33,5888173,19.022343,0.0337571324051856,8.34,8.41,8.09,8.13,4116734,8.009526,-0.0135567921151817,NA,NA,NA,NA,NA,NA,NA,14.8,15.36,14.68,15.29,51264862,15.202081,-0.0545113068191939,6.07,6.1,6.01,6.02,1272261,5.857813,-0.0313478419826314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.18571,7.19286,6.85714,6.92143,25041783,6.575344,-0.00280799284529432,4.16429,4.20714,4.05714,4.06428,3059840,4.043519,2.76,2.77,2.71,2.73,4704620,2.7034,-0.0583111719545184,0.0537161762603452,4.7,4.73,4.6,4.61,2218511,4.545102,-0.135366097693919,5.37,5.39,5.26,5.29,3375400,5.29,-0.0205960291752738,12.1,12.25,12.03,12.09,814700,11.720335,-0.0402145880499835,14.72,14.89,14.5,14.74,1616800,14.74,0.0809100523434425,5.85897,5.89103,5.67308,5.69231,19935225,5.298743,-0.0158864257113134
"53",2018-04-17,12.24,12.52,11.9,11.97,41960413,11.937926,0.166759986702003,89,89,84.900002,85.120003,5377892,84.353836,0.162837006297871,10.47,10.48,10,10.04,26927583,9.898741,-0.0348303577882342,6.16,6.22,6.03,6.13,21442504,5.982078,0.0322519006559879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2018-04-17,12.24,12.52,11.9,11.97,41960413,11.937926,0.166759986702003,89,89,84.900002,85.120003,5377892,84.353836,0.162837006297871,10.47,10.48,10,10.04,26927583,9.898741,-0.0348303577882342,NA,NA,NA,NA,NA,NA,NA,14.43,14.43,13.66,13.69,1014900,13.325126,0.0113450825651732,17.969999,17.969999,16.66,16.85,23421082,16.85,0.0940674834323542,4.23,4.25,4.08,4.11,3094133,4.11,-0.086826176857338,NA,NA,NA,NA,NA,NA,NA,16.8214,17.1735,16.4643,16.8929,1632975,16.611862,0.0227835384039511,19.68,19.940001,18.66,19.01,6572035,18.707436,0.0172025540296038,8.12,8.24,8,8.05,3553694,7.930712,-0.0233968905161657,NA,NA,NA,NA,NA,NA,NA,15.4,15.95,15.06,15.46,83916069,15.371104,-0.043392928794341,6.06,6.06,5.93,5.95,1435060,5.789699,-0.0429757489593755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.89286,6.97857,6.75714,6.76429,13616675,6.426061,-0.0255113937321053,4.07857,4.09286,3.78571,3.95714,3532480,3.936926,2.74,2.74,2.66,2.67,6454960,2.643985,-0.0802891939325404,0.027354803520278,4.59,4.69,4.55,4.57,2084050,4.505665,-0.144042887281771,5.3,5.33,5.12,5.16,3702835,5.16,-0.0451706983624194,12.18,12.18,11.8,11.83,972700,11.468284,-0.0617199643940695,14.75,14.8,13.74,13.77,2473900,13.77,0.0151027253420856,5.72436,5.74359,5.55128,5.57692,14872461,5.191332,-0.0361576337094722
"55",2018-04-26,NA,NA,NA,NA,NA,NA,NA,90,90.349998,88.190002,89.150002,3620690,88.347565,0.209574837416688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.33,13.33,12.74,12.92,725800,12.575649,-0.0436455831757155,16.1,16.65,16.030001,16.07,12731407,16.07,0.0496490137232692,4.06,4.27,4.01,4.13,6892965,4.13,-0.0811651605933449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.030001,19.35,18.5,18.6,3794856,18.303961,-2.56204659963011e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.51429,4.58571,4.44286,4.53571,7344969,4.51254,2.69,2.69,2.64,2.65,6321163,2.624179,-0.0874859209347335,0.173945511471499,NA,NA,NA,NA,NA,NA,NA,5.09,5.1,4.97,5.01,4087296,5.01,-0.073465541110493,11.69,11.69,11.41,11.44,939400,11.090208,-0.0942065416816531,15.45,17.219999,15.31,17.219999,9437659,17.219999,0.246664871542121,5.46795,5.47436,5.32051,5.32051,14482330,4.95265,-0.0816755673702095
"56",2018-04-27,NA,NA,NA,NA,NA,NA,NA,90.510002,97,90.510002,93.459999,10353823,92.618767,0.25792028781836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8,13.04,12.66,12.91,565000,12.565915,-0.0444195769837651,15.95,16.5,15.64,16.370001,11343935,16.370001,0.0683174020244515,4.08,4.08,4,4.04,3460290,4.04,-0.102956928147824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.700001,19,18.559999,18.83,2817296,18.530302,0.012339970931853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,4.67143,4.5,4.58571,8970297,4.562285,2.65,2.67,2.63,2.64,4498500,2.614277,-0.0912595058403938,0.184969143934773,NA,NA,NA,NA,NA,NA,NA,5.05,5.07,5,5.04,2474445,5.04,-0.067477517158397,11.46,11.79,11.39,11.43,943857,11.080516,-0.0950806675557789,17.219999,17.219999,17.219999,17.219999,0,17.219999,0.246664871542121,5.35256,5.41667,5.26923,5.39103,10360644,5.018294,-0.0684211988980142
"57",2018-05-02,NA,NA,NA,NA,NA,NA,NA,94.68,97.360001,93.629997,95.110001,6545224,94.253914,0.275574921005335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9,13.12,12.7,12.77,364000,12.429647,-0.0552638837227272,16.280001,16.49,15.82,16.02,10418554,16.02,0.0469367680220467,4.05,4.06,3.96,3.97,2311000,3.97,-0.120283660821092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.809999,18.83,18.15,18.610001,3816942,18.313805,0.000656540236154801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.62857,4.65,4.35,4.39286,7749897,4.37042,2.64,2.66,2.63,2.65,3534637,2.624179,-0.0874716270525151,0.142914587497493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.56,12.38,11.56,12.24,5285894,11.865747,-0.0242145258234954,17.219999,17.219999,17.219999,17.219999,0,17.219999,0.246664871542121,5.39103,5.45513,5.28846,5.3141,11016389,4.946682,-0.0826911992504515
"58",2018-05-03,NA,NA,NA,NA,NA,NA,NA,94.709999,94.800003,92.589996,93.970001,5080106,93.124176,0.263588799798165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.77,12.98,12.56,12.95,497100,12.60485,-0.0411683473092582,15.88,16.209999,15.28,16.129999,9936158,16.129999,0.0538031225788509,3.97,4.02,3.95,4.01,2281600,4.01,-0.110208094070462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.58,18.59,18.1,18.5,2644859,18.205553,-0.00525431382559405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.38571,4.48571,4.30714,4.47857,5583690,4.455692,2.63,2.65,2.59,2.64,5830939,2.614277,-0.0912452119581754,0.162425794319473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.23,12.37,12.01,12.32,3220326,11.943301,-0.0176785781110771,16.200001,18.76,15.7,18.76,17345766,18.76,0.336095829116509,5.33333,5.37179,5.26923,5.34615,9310423,4.976517,-0.0766600745068449
"59",2018-04-18,NA,NA,NA,NA,NA,NA,NA,85.43,86,82.279999,85.160004,5700211,84.393478,0.163306942841458,10.23,11.04,10.23,11.03,87895815,10.874812,0.063775219901009,6.16,6.49,6.13,6.35,68745983,6.196769,0.0681409708028068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2018-04-18,NA,NA,NA,NA,NA,NA,NA,85.43,86,82.279999,85.160004,5700211,84.393478,0.163306942841458,10.23,11.04,10.23,11.03,87895815,10.874812,0.063775219901009,NA,NA,NA,NA,NA,NA,NA,13.8,14.09,13.5,14.07,718809,13.694999,0.03910256978212,17,17.58,16.309999,17.41,21918234,17.41,0.127301904797339,4.13,4.14,3.97,4.08,3148584,4.08,-0.0941254469303308,NA,NA,NA,NA,NA,NA,NA,16.9949,17.234699,16.5306,17.1429,1711511,16.857702,0.0375826551926611,19.129999,19.35,18,18.73,7718772,18.431892,0.00247346407694726,8.05,8.17,7.93,8.16,3999612,8.039082,-0.00973229424287392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.99,6.01,5.87,5.98,1421660,5.818891,-0.0379337321526528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.86428,6.90714,6.79286,6.86428,15867068,6.521051,-0.01072935452326,3.95714,3.95714,3.95714,3.95714,0,3.936926,2.68,2.7,2.64,2.69,5378006,2.66379,-0.0727985572284205,0.027354803520278,4.64,4.64,4.32,4.54,2522268,4.476087,-0.150607438704091,5.18,5.23,5.12,5.21,3330501,5.21,-0.0354807758817992,11.89,12.07,11.71,12.03,864765,11.662169,-0.0448137936417449,13.82,14.39,13.45,14.3,2122248,14.3,0.0535921952041046,5.64103,5.64744,5.44231,5.55769,16882198,5.173431,-0.0396057735429287
"61",2018-04-19,NA,NA,NA,NA,NA,NA,NA,85.389999,86.580002,84.330002,85.5,3175006,84.730415,0.167299380418141,10.95,12.13,10.9,11.73,89453373,11.564963,0.127238501859305,6.3,6.34,6.17,6.19,23968092,6.04063,0.0429441204091061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2018-04-19,NA,NA,NA,NA,NA,NA,NA,85.389999,86.580002,84.330002,85.5,3175006,84.730415,0.167299380418141,10.95,12.13,10.9,11.73,89453373,11.564963,0.127238501859305,NA,NA,NA,NA,NA,NA,NA,13.83,13.83,13.36,13.58,1596900,13.218058,0.00427669913535378,17.379999,17.450001,16.73,16.870001,17328320,16.870001,0.0962853051419686,4.07,4.11,4.05,4.08,2036185,4.08,-0.0941254469303308,NA,NA,NA,NA,NA,NA,NA,17.239799,17.601999,16.9694,17.398001,1356776,17.108561,0.0524635096571916,18.75,20.370001,18.51,20.129999,11220942,19.809608,0.077219806842564,8.1,8.22,8.09,8.17,2640630,8.048933,-0.00850680404679549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.18,5.97,6.14,3371399,5.97458,-0.0111778793098435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.82857,6.90714,6.8,6.87857,10699141,6.534626,-0.00864756298794955,3.95714,3.95714,3.95714,3.95714,0,3.936926,2.68,2.71,2.67,2.69,3376302,2.66379,-0.0727985572284205,0.027354803520278,4.55,4.56,4.42,4.52,2827927,4.456369,-0.155012725047703,5.21,5.26,5.17,5.22,3373300,5.22,-0.0335613900852541,12.09,12.17,11.94,12.15,932932,11.7785,-0.0348387312976052,14.31,15.23,14.13,14.92,3814968,14.92,0.0969488385607479,5.52564,5.64103,5.51282,5.62179,17568384,5.233099,-0.0280722047400628
"63",2018-04-20,NA,NA,NA,NA,NA,NA,NA,85.029999,87.459999,85,85.68,3501350,84.908791,0.169404643576035,11.8,11.92,11.52,11.69,39289496,11.525526,0.12382844218326,NA,NA,NA,NA,NA,NA,NA,13.45,13.69,12.93,13,1428000,12.653517,-0.0384331683167817,17.030001,17.190001,16.33,16.51,13132597,16.51,0.0749455909356685,4.08,4.08,3.97,3.98,1851275,3.98,-0.118635250851899,NA,NA,NA,NA,NA,NA,NA,17.316299,17.566299,17.020399,17.0867,849573,16.802439,0.034570591959348,19.85,19.870001,19.25,19.33,7752858,19.022343,0.0374781754594724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6.15,6.03,6.06,3823840,5.896735,-0.0242071952707555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.87857,6.89286,6.64286,6.87143,21489364,6.527843,-0.00968556943405674,4.37143,4.63571,4.35,4.49286,28547733,4.469909,2.69,2.69,2.64,2.66,6294461,2.634082,-0.0839509735852978,0.162735406683169,4.51,4.51,4.36,4.37,3078460,4.30848,-0.188198565755668,5.19,5.21,5.01,5.03,6015070,5.03,-0.0699598575182041,12.23,12.23,11.78,11.81,1347489,11.448896,-0.0628222703922554,14.74,15.55,14.6,14.95,3815202,14.95,0.0989595624213376,5.61538,5.6282,5.37179,5.3782,23173016,5.006351,-0.0714018203962862
"64",2018-04-20,NA,NA,NA,NA,NA,NA,NA,85.029999,87.459999,85,85.68,3501350,84.908791,0.169404643576035,11.8,11.92,11.52,11.69,39289496,11.525526,0.12382844218326,6.14,6.21,6.03,6.07,23632279,5.923526,0.0235580137855197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
